origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
145 198 1 2 5.5 AM 60 4.2921 27 1 55.72436975 149887 
198 145 6 2 14.5 MD 60 4.2921 27 1 55.72436975 149887 
145 1 2 2 8.333 AM 40 4.9082 25 1 55.72436975 108803 
1 145 6 2 19.292 PM 35 4.9082 25 1 55.72436975 108803 
145 334 1 4 16.50 PM 60 9.8147 38 2 55.72 96560 
334 145 6 4 22.50 MN 60 9.8147 38 2 55.72 96560 
145 9 4 2 17.5 PM 60 5.4154 56 2 55.72436975 112969 
9 145 6 2 19 PM 60 5.4154 56 2 55.72436975 112969 
145 149 1 2 5 AM 60 0.5447 23 2 55.72436975 61414 
149 145 6 2 15.042 MD 65 0.5447 23 2 55.72436975 61414 
145 149 2 1 6.625 AM 15 0.5447 7 1 55.72436975 98245 
149 145 6 1 11.917 MD 20 0.5447 7 1 55.72436975 98245 
145 108 4 5 6.292 AM 35 6.4167 54 1 89.1589916 119017 
108 145 6 5 17.333 PM 40 6.4167 54 1 100.3038655 119017 
145 2 7 2 15.25 MD 30 4.8316 53 2 55.72436975 122284 
2 145 6 2 17.333 PM 40 4.8316 53 2 50.15193277 122284 
145 2 7 2 15.25 MD 30 4.8316 19 1 55.72436975 73549 
2 145 6 2 17.333 PM 40 4.8316 19 1 50.15193277 73549 
145 138 5 5 21.667 PM 20 2.2486 29 2 55.72436975 3705 
138 145 6 5 14.125 MD 15 2.2486 29 2 55.72436975 3705 
145 30 1 2 7.42 AM 50 5.7648 45 2 55.72 23323 
108 145 6 2 13.50 MD 60 6.4167 45 2 55.72 23323 
145 185 2 2 17.50 PM 60 3.2038 45 2 55.72 23323 
185 145 6 2 22.00 MN 60 3.2038 45 2 55.72 23323 
145 154 1 2 6.75 AM 30 2.4591 25 2 55.72 91223 
154 1 2 2 17.38 PM 45 2.585 25 2 55.72 91223 
1 145 6 2 22.00 MN 60 4.9082 25 2 55.72 91223 
145 164 7 2 10.25 MD 30 1.3772 79 1 55.72 12625 
164 145 6 2 13.42 MD 10 1.3772 79 1 55.72 12625 
145 151 1 2 6.33 AM 40 1.2465 26 2 55.72 1619 
151 145 6 2 21.33 PM 40 1.2465 26 2 55.72 1619 
145 9 1 2 18.417 PM 50 5.4154 39 2 55.72436975 19296 
9 145 6 2 7.417 AM 50 5.4154 39 2 50.15193277 19296 
145 1 1 4 8.25 AM 30 4.9082 34 2 55.72436975 46751 
1 145 6 4 9.21 AM 34.8 4.9082 34 2 55.72436975 46751 
145 154 1 2 8.208 AM 25 2.4591 37 2 55.72436975 66528 
154 145 6 2 9.25 AM 30 2.4591 37 2 55.72436975 66528 
145 329 1 2 7.5 AM 60 8.6509 25 2 55.72436975 106941 
329 145 6 2 18.583 PM 70 8.6509 25 2 55.72436975 106941 
145 44 1 4 7.75 AM 30 6.5168 60 2 51.82366387 73899 
44 145 6 4 18.833 PM 40 6.5168 60 2 52.93815126 73899 
145 150 2 1 6.083 AM 10 1.155 12 1 55.72436975 11695 
150 145 6 1 12.75 MD 30 1.155 12 1 55.72436975 11695 
145 151 7 5 18.04 PM 5 1.2465 47 1 100.30 57493 
151 145 6 5 21.38 PM 15 1.2465 47 1 55.72 57493 
145 306 2 4 17.75 PM 30 9.6333 17 1 60.52 58570 
306 145 6 4 21.75 PM 30 9.6333 17 1 55.72 58570 
145 150 2 3 12.75 MD 30 1.155 8 1 55.72 138957 
150 145 6 3 18.75 PM 30 1.155 8 1 55.72 138957 
145 145 1 1 7.083 AM 10 0 38 1 55.72436975 25717 
145 145 6 1 12.083 MD 10 0 38 1 55.72436975 25717 
145 30 1 4 6.375 AM 45 5.7648 49 1 51.82366387 22919 
30 145 6 2 17.5 PM 60 5.7648 49 1 50.15193277 22919 
145 231 1 2 7 AM 60 4.6975 23 2 55.72436975 112434 
231 145 6 2 17.75 PM 90 4.6975 23 2 50.15193277 112434 
145 144 1 1 7.625 AM 15 0.5105 45 2 55.72436975 63680 
144 145 6 1 13.125 MD 15 0.5105 45 2 55.72436975 63680 
145 6 3 2 9.167 AM 20 4.3862 45 2 55.72436975 63680 
6 145 6 2 12.793 MD 14.8 4.3862 45 2 55.72436975 63680 
145 6 3 2 9.167 AM 20 4.3862 15 2 55.72436975 121944 
6 145 6 2 12.793 MD 14.8 4.3862 15 2 55.72436975 121944 
144 334 1 1 9.54 AM 5 10.2968 61 1 30.87 67411 
334 144 6 1 18.04 PM 5 10.2968 61 1 30.87 67411 
144 144 2 1 12.54 MD 5 0 13 2 30.87 1557 
144 144 6 1 17.25 PM 30 0 13 2 30.87 1557 
144 375 1 4 6.00 AM 60 5.1024 24 1 28.70 137463 
375 144 6 4 18.42 PM 50 5.1024 24 1 29.32 137463 
144 156 1 2 7.38 AM 45 3.6007 19 2 30.87 54171 
156 144 6 2 18.38 PM 45 3.6007 19 2 30.87 54171 
143 2 1 2 4.17 AM 20 5.8162 28 1 30.87 21615 
2 143 6 2 18.17 PM 20 5.8162 28 1 27.78 21615 
143 143 2 1 12.42 MD 10 0 6 2 30.87 7940 
143 143 6 1 16.42 PM 10.2 0 6 2 30.87 7940 
143 2 1 2 5.17 AM 20 5.8162 22 1 30.87 42359 
2 143 6 2 18.17 PM 20 5.8162 22 1 27.78 42359 
143 149 2 1 7.17 AM 20 1.4826 6 2 30.87 26518 
149 143 6 1 11.17 MD 20 1.4826 6 2 30.87 26518 
144 398 3 2 14.125 MD 15 3.8681 72 2 30.8654321 129779 
398 144 6 2 19.167 PM 20 3.8681 72 2 30.8654321 129779 
146 150 7 1 10.25 MD 30 1.422 67 1 46.72 37738 
150 151 7 1 11.04 MD 35 0.6157 67 1 46.72 37738 
151 146 6 2 11.75 MD 30 1.292 67 1 46.72 37738 
146 142 7 1 16.04 PM 5 0.4207 63 2 46.72 87926 
142 146 6 1 17.08 PM 10 0.4207 63 2 46.72 87926 
146 146 1 1 16.125 PM 15 0 41 1 46.72222222 110006 
146 146 6 1 18.25 PM 30 0 41 1 46.72222222 110006 
146 123 4 5 12.25 MD 30 2.8408 38 2 46.72222222 141005 
123 9 4 5 13.25 MD 30 3.5366 38 2 46.72222222 141005 
9 146 6 5 13.79 MD 25.2 5.7022 38 2 46.72222222 141005 
146 150 1 4 13.75 MD 30 1.422 42 1 46.72222222 138818 
150 146 6 4 17.25 PM 30 1.422 42 1 44.38611111 138818 
146 149 2 1 6.835 AM 19.8 0.7891 14 2 46.72222222 131687 
149 146 6 2 12.625 MD 15 0.7891 14 2 46.72222222 131687 
215 295 1 3 7.00 AM 120 28.8605 28 1 53.01 141164 
295 215 6 3 17.88 PM 105 28.8605 28 1 101.60 141164 
215 6 7 2 15.21 MD 25 6.7283 20 2 44.17 23049 
6 215 6 2 18.25 PM 30 6.7283 20 2 44.17 23049 
146 152 1 2 7.375 AM 15 1.8351 25 2 46.72222222 22365 
152 146 6 2 18.208 PM 25 1.8351 25 2 46.72222222 22365 
146 60 1 2 6.375 AM 45 5.8842 41 2 46.72222222 71773 
60 146 6 2 18.333 PM 40 5.8842 41 2 42.05 71773 
146 151 4 5 9.08 AM 10 1.292 74 2 46.72 10093 
151 146 6 5 9.75 AM 10 1.292 74 2 46.72 10093 
146 6 1 3 7.67 AM 20 4.6577 40 1 42.05 133036 
6 146 6 3 18.75 PM 30 4.6577 40 1 51.39 133036 
146 6 1 3 7.67 AM 20 4.6577 33 2 42.05 57488 
6 146 6 3 18.75 PM 30 4.6577 33 2 51.39 57488 
146 149 2 2 6.67 AM 20 0.7891 14 2 46.72 28283 
149 146 6 1 13.25 MD 30 0.7891 14 2 46.72 28283 
146 149 2 3 7.83 AM 20 0.7891 6 2 46.72 49274 
149 146 6 3 13.13 MD 15 0.7891 6 2 46.72 49274 
215 202 1 5 6.457 AM 15.2 3.5826 29 1 110.4310345 5614 
202 215 6 5 19.335 PM 79.8 3.5826 29 1 44.17241379 5614 
215 311 7 4 10.833 MD 40 15.5215 29 2 44.17241379 137632 
311 160 7 4 11.917 MD 50 9.7581 29 2 44.17241379 137632 
160 215 6 1 17 PM 120 6.8084 29 2 44.17241379 137632 
142 334 1 4 6.54 AM 5 9.2751 35 2 56.07 32008 
334 142 6 4 18.17 PM 40 9.2751 35 2 50.74 32008 
142 25 1 4 8.71 AM 25 5.3198 35 1 46.72 82577 
25 142 6 4 12.75 MD 10 5.3198 35 1 46.72 82577 
141 60 1 4 7.5 AM 60 6.3077 33 2 38.316 75889 
60 141 6 4 18 PM 60 6.3077 33 2 39.14 75889 
141 202 7 4 8.333 AM 40 6.2876 55 1 41.2 12016 
202 141 6 4 16.665 PM 40.2 6.2876 55 1 41.2 12016 
141 160 2 4 6.75 AM 30 3.4705 15 1 38.316 1862 
160 288 7 3 7.5 AM 60 19.7818 15 1 41.2 1862 
288 141 6 4 12.208 MD 85 22.7539 15 1 41.2 1862 
215 12 7 5 8.208 AM 25 5.8606 48 2 44.17241379 55433 
12 215 6 5 10.708 MD 25 5.8606 48 2 44.17241379 55433 
215 10 4 2 15.25 MD 30 6.3979 48 2 44.17241379 55433 
10 6 7 1 17.125 PM 15 0.859 48 2 44.17241379 55433 
6 215 6 2 18.582 PM 30.2 6.7283 48 2 44.17241379 55433 
215 215 7 1 6.875 AM 15 0 38 2 44.17241379 62593 
215 215 6 1 7.125 AM 15 0 38 2 44.17241379 62593 
215 215 7 1 12.125 MD 15 0 38 2 44.17241379 62593 
215 215 6 1 12.375 MD 15 0 38 2 44.17241379 62593 
215 193 2 1 5.667 AM 20 2.2435 18 1 44.17241379 104860 
193 215 6 1 6.167 AM 20 2.2435 18 1 44.17241379 104860 
215 215 2 1 6.875 AM 15 0 13 2 44.17241379 66052 
215 215 6 1 12.125 MD 15 0 13 2 44.17241379 66052 
141 60 1 4 7.333 AM 40 6.3077 37 1 38.316 84048 
60 141 6 4 18.665 PM 40.2 6.3077 37 1 39.14 84048 
141 131 3 5 8.083 AM 10 2.5391 37 2 41.2 67940 
131 141 6 5 10.915 MD 10.2 2.5391 37 2 41.2 67940 
164 231 1 2 13.25 MD 30 3.3206 29 1 16.4 136552 
231 164 6 2 18.25 PM 30 3.3206 29 1 14.76 136552 
151 285 1 3 7.25 AM 30 15.2283 55 2 41.56 2526 
285 151 6 3 17.29 PM 35 15.2283 55 2 77.19 2526 
151 150 5 1 12.04 MD 5 0.6157 20 2 59.38 70402 
150 151 6 1 17.08 PM 10 0.6157 20 2 59.38 70402 
151 147 5 1 18.04 PM 5 0.5969 20 2 59.38 70402 
147 151 6 1 19.58 PM 10 0.5969 20 2 59.38 70402 
151 151 2 1 7.02 AM 2 0 17 2 59.38 91338 
151 151 6 1 13.02 MD 2 0 17 2 59.38 91338 
151 156 3 3 16.583 PM 10 2.5588 57 2 59.375 77182 
156 151 6 3 18.625 PM 15 2.5588 57 2 83.125 77182 
151 142 1 2 7.625 AM 15 1.4968 54 1 59.375 39972 
142 151 6 2 18.167 PM 20 1.4968 54 1 59.375 39972 
151 86 1 3 7.75 AM 30 7.8041 23 2 59.375 44719 
86 82 4 2 17.125 PM 15 1.0768 23 2 59.375 44719 
82 151 6 2 19.21 PM 34.8 6.7273 23 2 59.375 44719 
151 79 2 4 14.333 MD 40 5.655 20 2 59.375 70560 
79 151 6 4 18.417 PM 50 5.655 20 2 56.40625 70560 
151 1 1 4 7.415 AM 10.2 4.0979 29 1 55.21875 53798 
1 151 6 4 12.25 MD 30 4.0979 29 1 59.375 53798 
151 7 1 5 7.75 AM 30 3.8022 31 1 71.25 76084 
7 151 6 5 20.25 PM 30 3.8022 31 1 59.375 76084 
151 7 1 5 7.75 AM 30 3.8022 29 1 71.25 127573 
7 151 6 5 20.25 PM 30 3.8022 29 1 59.375 127573 
151 150 2 1 8.042 AM 5 0.6157 7 1 59.375 29715 
150 151 6 1 12.042 MD 5 0.6157 7 1 59.375 29715 
151 150 7 1 8.04 AM 4.8 0.6157 28 2 59.375 148011 
150 151 6 1 8.21 AM 4.8 0.6157 28 2 59.375 148011 
151 150 7 1 11.873 MD 5.2 0.6157 28 2 59.375 148011 
150 151 6 1 12.042 MD 5 0.6157 28 2 59.375 148011 
151 208 1 2 7.25 AM 30 6.4619 42 2 59.38 87626 
208 126 7 2 12.21 MD 25 6.2035 42 2 59.38 87626 
126 208 1 2 13.75 MD 30 6.2035 42 2 59.38 87626 
208 151 6 2 19.25 PM 30 6.4619 42 2 59.38 87626 
151 123 2 3 6.58 AM 10 1.5723 15 2 41.56 47075 
123 161 4 5 15.63 MD 15 2.0935 15 2 59.38 47075 
161 151 6 5 16.08 PM 10 1.479 15 2 59.38 47075 
151 129 1 3 10.17 MD 20 1.6501 40 1 59.38 5229 
129 151 6 3 12.63 MD 15 1.6501 40 1 59.38 5229 
151 129 1 3 14.17 MD 20 1.6501 40 1 59.38 5229 
129 151 6 3 18.17 PM 20 1.6501 40 1 83.13 5229 
151 151 1 1 6.79 AM 5 0 40 2 59.38 17665 
151 151 6 1 16.96 PM 5 0 40 2 59.38 17665 
151 151 2 1 6.88 AM 5 0 12 2 59.38 33863 
151 151 6 1 15.08 MD 10 0 12 2 59.38 33863 
151 161 4 2 13.13 MD 15 1.479 56 2 59.38 101577 
161 151 6 2 16.08 PM 30 1.479 56 2 59.38 101577 
151 28 1 3 6.63 AM 15 4.0199 28 1 35.63 38976 
28 5 2 3 17.54 PM 5 1.3697 28 1 106.88 38976 
5 151 6 3 21.13 PM 15 3.592 28 1 59.38 38976 
151 318 1 4 6.38 AM 45 10.4868 25 1 71.25 31888 
318 151 6 4 19.50 PM 60 10.4868 25 1 59.38 31888 
151 134 1 1 7.13 AM 15 0.922 24 1 59.38 74630 
134 151 6 1 12.63 MD 15 0.922 24 1 59.38 74630 
151 79 2 4 18.75 PM 30 5.655 24 1 56.41 74630 
79 151 6 4 22.25 MN 30 5.655 24 1 59.38 74630 
151 134 7 1 7.083 AM 10 0.922 58 2 59.375 76157 
134 151 6 1 8.8 AM 6 0.922 58 2 59.375 76157 
151 131 3 1 16.25 PM 30 0.7699 57 2 59.375 101830 
131 151 6 1 20.25 PM 30 0.7699 57 2 59.375 101830 
150 130 7 5 8.083 AM 10 1.3352 76 1 41.05555556 25553 
130 150 6 5 8.752 AM 9.8 1.3352 76 1 41.05555556 25553 
150 24 7 2 10.333 MD 40 3.3846 76 1 41.05555556 25553 
24 150 6 2 12.333 MD 40 3.3846 76 1 41.05555556 25553 
150 78 1 4 7.25 AM 30 6.0313 45 1 38.18166667 91318 
78 161 1 4 12.167 MD 20 6.0154 45 1 41.05555556 91318 
161 161 1 1 13.042 MD 5 0 45 1 41.05555556 91318 
161 78 1 4 14.208 MD 25 6.0154 45 1 41.05555556 91318 
78 307 7 2 19.083 PM 10 5.9666 45 1 41.05555556 91318 
307 60 3 3 22.167 MN 20 8.5434 45 1 41.05555556 91318 
60 150 6 5 3.083 MN 10 4.5824 45 1 41.05555556 91318 
150 150 2 1 17.96 PM 4.8 0 58 1 41.05555556 89922 
150 150 6 1 21.542 PM 5 0 58 1 41.05555556 89922 
150 162 2 3 7.25 AM 30 1.4875 14 2 41.05555556 40692 
162 150 6 3 15.25 MD 30 1.4875 14 2 41.05555556 40692 
150 8 7 4 9.25 AM 30 4.031 53 2 41.05555556 120529 
8 150 6 4 10.75 MD 30 4.031 53 2 41.05555556 120529 
150 74 4 5 16.417 PM 20 6.8305 53 2 41.05555556 120529 
74 150 6 5 17.875 PM 15 6.8305 53 2 53.37222222 120529 
150 173 2 2 6.29 AM 25.2 2.6491 13 1 41.05555556 96751 
173 150 6 2 12.998 MD 20.2 2.6491 13 1 41.05555556 96751 
150 149 7 1 11.583 MD 10 0.6401 45 2 41.05555556 57678 
149 150 6 1 11.752 MD 9.8 0.6401 45 2 41.05555556 57678 
150 151 7 1 14.415 MD 10.2 0.6157 45 2 41.05555556 57678 
151 150 6 1 16.083 PM 10 0.6157 45 2 41.05555556 57678 
150 150 5 1 17.042 PM 5 0 45 2 41.05555556 57678 
150 150 6 1 19.042 PM 5 0 45 2 41.05555556 57678 
150 202 2 4 5.75 AM 30 4.205 18 2 41.05555556 17820 
202 150 6 4 13.75 MD 30 4.205 18 2 41.05555556 17820 
150 149 7 1 14.915 MD 10.2 0.6401 18 2 41.05555556 17820 
149 150 6 1 15.083 MD 10 0.6401 18 2 41.05555556 17820 
150 150 2 1 15.792 MD 5 0 18 2 41.05555556 17820 
150 150 6 1 17.042 PM 5 0 18 2 41.05555556 17820 
150 149 2 1 11.583 MD 10 0.6401 10 1 41.05555556 136 
149 150 6 1 15.083 MD 10 0.6401 10 1 41.05555556 136 
150 150 5 1 17.042 PM 5 0 10 1 41.05555556 136 
150 150 6 1 19.042 PM 5 0 10 1 41.05555556 136 
150 149 2 1 11.583 MD 10 0.6401 11 2 41.05555556 104168 
149 150 6 1 15.083 MD 10 0.6401 11 2 41.05555556 104168 
150 150 5 1 17.042 PM 5 0 11 2 41.05555556 104168 
150 150 6 1 19.042 PM 5 0 11 2 41.05555556 104168 
150 306 1 4 6.75 AM 30 8.973 49 2 49.26666667 84949 
306 150 6 4 7.833 AM 40 8.973 49 2 37.36055556 84949 
150 150 5 1 8.042 AM 5 0 52 2 41.05555556 134483 
150 150 6 1 9.042 AM 5 0 52 2 41.05555556 134483 
150 156 7 2 15.625 MD 15 2.211 52 2 41.05555556 134483 
156 150 6 2 16.125 PM 15 2.211 52 2 41.05555556 134483 
150 150 7 1 17.46 PM 4.8 0 52 2 41.05555556 134483 
150 150 6 1 18.46 PM 4.8 0 52 2 41.05555556 134483 
150 150 2 1 12.373 MD 5.2 0 14 2 41.05555556 1390 
150 150 6 1 18.373 PM 5.2 0 14 2 41.05555556 1390 
150 411 1 4 6.292 AM 65 32.9526 29 1 38.18166667 68908 
411 159 1 4 17.375 PM 75 34.0051 29 1 39.00277778 68908 
159 150 6 5 21.707 PM 15.2 1.5337 29 1 41.05555556 68908 
150 15 1 4 18.667 PM 20 4.1179 28 1 39.00277778 106791 
15 150 6 4 7.167 AM 20 4.1179 28 1 38.18166667 106791 
150 116 2 3 5.625 AM 15 2.955 21 2 41.05555556 9098 
116 1 1 3 8.208 AM 25 5.06 21 2 41.05555556 9098 
1 116 2 3 17.75 PM 30 5.06 21 2 28.73888889 9098 
116 150 6 3 21.5 PM 60 2.955 21 2 41.05555556 9098 
150 1 7 3 6.625 AM 15 3.7995 17 1 24.63333333 13254 
1 150 6 3 6.833 AM 10 3.7995 17 1 41.05555556 13254 
150 150 2 3 12.043 MD 14.8 0 17 1 41.05555556 13254 
150 150 6 3 18.21 PM 4.8 0 17 1 73.9 13254 
150 78 2 4 9.75 AM 30 6.0313 24 1 41.05555556 85953 
78 150 6 4 18.75 PM 30 6.0313 24 1 39.00277778 85953 
150 116 2 2 7.75 AM 30 2.955 23 2 41.05555556 120828 
116 150 6 2 17.75 PM 30 2.955 23 2 41.05555556 120828 
150 116 2 2 7.75 AM 30 2.955 19 2 41.05555556 213 
116 150 6 2 12.25 MD 30 2.955 19 2 41.05555556 213 
150 116 2 2 13.708 MD 25 2.955 19 2 41.05555556 213 
116 150 6 2 16.335 PM 19.8 2.955 19 2 41.05555556 213 
150 116 2 2 5.835 AM 19.8 2.955 20 2 41.05555556 70552 
116 150 6 5 11.625 MD 15 2.955 20 2 41.05555556 70552 
150 116 2 5 15.835 MD 19.8 2.955 20 2 41.05555556 70552 
116 150 6 2 18.333 PM 40 2.955 20 2 41.05555556 70552 
150 149 7 1 14.915 MD 10.2 0.6401 72 2 41.05555556 9915 
149 150 6 1 15.583 MD 10 0.6401 72 2 41.05555556 9915 
150 149 7 1 10.752 MD 9.8 0.6401 79 2 41.05555556 89618 
149 150 6 1 11.833 MD 10 0.6401 79 2 41.05555556 89618 
150 150 2 1 12.373 MD 5.2 0 18 1 41.05555556 113454 
150 150 6 1 18.083 PM 10 0 18 1 41.05555556 113454 
150 19 1 2 5.667 AM 20 2.9718 45 2 41.05555556 123390 
19 150 6 2 16.75 PM 30 2.9718 45 2 41.05555556 123390 
150 121 2 2 6.667 AM 20 1.8041 12 2 41.05555556 35989 
121 150 6 2 13.167 MD 20 1.8041 12 2 41.05555556 35989 
150 121 2 2 6.667 AM 20 1.8041 16 1 41.05555556 113723 
121 150 6 2 13.167 MD 20 1.8041 16 1 41.05555556 113723 
150 9 4 4 7.167 AM 20 4.2845 49 2 38.18166667 72031 
9 150 6 4 8.167 AM 20 4.2845 49 2 41.05555556 72031 
150 150 2 1 12.083 MD 10 0 15 1 41.05555556 55732 
150 150 6 1 18.583 PM 10 0 15 1 41.05555556 55732 
150 150 2 1 6.252 AM 9.8 0 13 1 41.05555556 89667 
150 150 6 1 12.583 MD 10 0 13 1 41.05555556 89667 
150 6 3 4 12.125 MD 15 3.2451 28 2 41.05555556 137905 
6 150 6 4 18.167 PM 20 3.2451 28 2 39.00277778 137905 
150 129 1 2 12.25 MD 30 1.6404 46 2 41.05555556 139392 
129 150 6 3 23.083 MN 10 1.6404 46 2 41.05555556 139392 
150 150 2 1 6.083 AM 10 0 12 1 41.05555556 30824 
150 150 6 1 12.083 MD 10 0 12 1 41.05555556 30824 
150 6 3 4 9.417 AM 20 3.2451 44 1 41.05555556 145446 
6 1 7 1 11.752 MD 9.8 0.7471 44 1 41.05555556 145446 
1 62 1 4 12.75 MD 30 2.7934 44 1 41.05555556 145446 
62 150 6 4 18.25 PM 30 4.5493 44 1 39.00277778 145446 
150 151 2 1 12.875 MD 15 0.6157 16 2 41.05555556 56100 
151 150 6 1 18.875 PM 15 0.6157 16 2 41.05555556 56100 
150 308 2 4 10.375 MD 45 8.9736 38 2 41.05555556 61239 
308 150 6 4 14.625 MD 45 8.9736 38 2 41.05555556 61239 
150 150 5 1 9.00 AM 120 0 62 2 41.06 90562 
150 36 7 3 18.58 PM 30 5.9252 62 2 82.11 90562 
36 150 6 3 19.13 PM 35 5.9252 62 2 41.06 90562 
150 130 5 5 19.13 PM 15 1.3352 40 2 41.06 98721 
130 150 6 5 2.08 MN 10 1.3352 40 2 41.06 98721 
150 151 2 1 6.92 AM 10 0.6157 7 2 41.06 94073 
151 150 6 1 14.08 MD 10 0.6157 7 2 41.06 94073 
150 24 1 4 8.167 AM 20 3.3846 55 2 41.05555556 17330 
24 121 7 2 11.375 MD 45 3.5611 55 2 41.05555556 17330 
121 150 6 2 15.125 MD 15 1.8041 55 2 41.05555556 17330 
150 151 2 1 12.375 MD 15 0.6157 83 2 41.05555556 27596 
151 150 6 1 18.625 PM 15 0.6157 83 2 41.05555556 27596 
150 175 1 2 8.583 AM 10 2.4394 17 2 41.05555556 47949 
175 150 6 3 21.083 PM 10 2.4394 17 2 41.05555556 47949 
150 312 7 4 15.833 MD 40 9.8751 65 2 41.05555556 47545 
312 150 6 4 19.002 PM 39.8 9.8751 65 2 41.05555556 47545 
150 24 7 5 10.167 MD 20 3.3846 60 2 41.05555556 109081 
24 150 6 5 11.667 MD 20 3.3846 60 2 41.05555556 109081 
150 9 4 5 13.418 MD 29.8 4.2845 60 2 41.05555556 109081 
9 150 6 5 18.25 PM 30 4.2845 60 2 53.37222222 109081 
150 78 1 4 7.375 AM 45 6.0313 54 2 38.18166667 122496 
78 150 6 4 18.375 PM 45 6.0313 54 2 39.00277778 122496 
150 24 7 5 10.167 MD 20 3.3846 75 2 41.05555556 414 
24 150 6 5 11.667 MD 20 3.3846 75 2 41.05555556 414 
150 9 4 5 13.418 MD 29.8 4.2845 75 2 41.05555556 414 
9 150 6 5 18.25 PM 30 4.2845 75 2 53.37222222 414 
150 1 4 4 9.167 AM 20 3.7995 53 1 41.05555556 42515 
1 24 7 1 10.417 MD 20 1.093 53 1 41.05555556 42515 
24 150 6 4 12.335 MD 19.8 3.3846 53 1 41.05555556 42515 
150 131 1 6 6.25 AM 30 0.9661 31 1 41.05555556 128232 
131 150 6 6 19.75 PM 30 0.9661 31 1 41.05555556 128232 
150 150 7 1 17.042 PM 5 0 43 2 41.05555556 140721 
150 150 6 1 18.292 PM 5 0 43 2 41.05555556 140721 
149 242 1 4 6.875 AM 45 5.9589 48 1 46.54036458 26959 
242 6 3 2 14.667 MD 20 3.39 48 1 50.04340278 26959 
6 149 6 4 15.625 MD 15 3.8851 48 1 50.04340278 26959 
149 1 4 2 8.75 AM 30 4.4359 45 2 50.04340278 14220 
1 149 6 2 11.708 MD 25 4.4359 45 2 50.04340278 14220 
149 123 1 2 7.33 AM 40 2.2816 28 2 50.04 119527 
123 183 4 2 18.67 PM 20 4.4366 28 2 50.04 119527 
183 149 6 2 23.08 MN 10 3.6542 28 2 50.04 119527 
149 5 1 2 6.792 AM 35 3.9235 48 2 50.04340278 143586 
5 156 3 4 12.083 MD 10 1.0849 48 2 50.04340278 143586 
156 149 6 2 17.75 PM 30 2.844 48 2 50.04340278 143586 
149 231 2 4 7.665 AM 40.2 4.3596 20 2 46.54036458 91944 
231 149 6 4 19.792 PM 35 4.3596 20 2 50.04340278 91944 
149 334 1 4 6.708 AM 25 9.4786 39 2 60.05208333 124194 
334 149 6 4 19.833 PM 40 9.4786 39 2 50.04340278 124194 
149 149 2 3 12.542 MD 5 0 11 2 50.04340278 21836 
149 149 6 1 18.083 PM 10 0 11 2 50.04340278 21836 
149 231 2 6 7.625 AM 15 4.3596 20 1 50.04340278 136488 
231 149 6 6 13.375 MD 15 4.3596 20 1 50.04340278 136488 
149 2 3 4 15.083 MD 10 4.3377 20 1 50.04340278 136488 
2 149 6 4 17.083 PM 10 4.3377 20 1 47.54123264 136488 
149 75 5 3 12.17 MD 20 7.6834 23 2 50.04 62842 
75 149 6 3 18.96 PM 35 7.6834 23 2 55.05 62842 
149 236 1 4 17.33 PM 40 6.4768 24 1 47.54 20306 
236 149 6 4 10.29 MD 35 6.4768 24 1 50.04 20306 
149 150 2 1 11.54 MD 5 0.6401 19 1 50.04 77079 
150 149 6 1 13.08 MD 9 0.6401 19 1 50.04 77079 
149 76 5 4 19.83 PM 40 6.9427 19 1 50.04 77079 
76 149 6 5 3.25 MN 30 6.9427 19 1 50.04 77079 
149 131 1 6 5.625 AM 15 1.4294 52 2 50.04340278 42261 
131 149 6 6 15.167 MD 20 1.4294 52 2 50.04340278 42261 
149 306 1 4 6.957 AM 45.2 9.2118 18 2 60.05208333 130400 
306 149 6 4 20.417 PM 50 9.2118 18 2 50.04340278 130400 
149 44 2 3 5.625 AM 15 6.007 13 1 50.04340278 116471 
44 149 6 3 14.292 MD 35 6.007 13 1 50.04340278 116471 
149 142 1 2 7.125 AM 15 1.1504 34 2 50.04340278 50031 
142 149 6 2 18.25 PM 30 1.1504 34 2 50.04340278 50031 
149 108 7 3 10.125 MD 15 5.9663 0 0 50.04340278 57675 
108 11 7 2 11.25 MD 30 6.2856 0 0 50.04340278 57675 
11 149 6 2 18.25 PM 30 5.0987 0 0 45.0390625 57675 
149 108 7 3 10.125 MD 15 5.9663 0 0 50.04340278 57675 
108 149 6 3 11.167 MD 20 5.9663 0 0 50.04340278 57675 
149 11 7 2 15.25 MD 30 5.0987 0 0 50.04340278 57675 
11 149 6 2 18.25 PM 30 5.0987 0 0 45.0390625 57675 
149 15 4 4 13.75 MD 30 4.7086 60 1 50.04340278 32989 
15 149 6 4 17.292 PM 35 4.7086 60 1 47.54123264 32989 
149 149 2 2 7.042 AM 5 0 7 1 50.04340278 20731 
149 149 6 2 12.042 MD 5 0 7 1 50.04340278 20731 
149 318 1 3 5.75 AM 30 11.1365 54 2 50.04340278 68374 
318 149 6 3 15.25 MD 30 11.1365 54 2 50.04340278 68374 
149 79 2 4 10.25 MD 30 6.3836 30 1 50.04340278 19273 
79 149 6 4 18.25 PM 30 6.3836 30 1 47.54123264 19273 
149 2 1 2 7.63 AM 45 4.3377 49 1 50.04 93637 
2 149 6 4 13.04 MD 35 4.3377 49 1 50.04 93637 
